 ranking_date |    lastname     | pos |         max_age          
 2000-06-05   | Agenor          |  91 | 35 years 6 mons 22 days
 2000-06-05   | Agenor          |  91 | 35 years 6 mons 22 days
 2000-05-29   | Agenor          |  91 | 35 years 6 mons 16 days
 2000-05-29   | Agenor          |  91 | 35 years 6 mons 16 days
 2000-05-22   | Agenor          |  91 | 35 years 6 mons 9 days
 2000-05-22   | Agenor          |  91 | 35 years 6 mons 9 days
 2000-05-01   | Agenor          |  91 | 35 years 5 mons 18 days
 2000-05-01   | Agenor          |  91 | 35 years 5 mons 18 days
 2000-02-21   | Agenor          |  91 | 35 years 3 mons 8 days
 2000-02-21   | Agenor          |  91 | 35 years 3 mons 8 days
 1997-03-24   | Hlasek          |  91 | 32 years 4 mons 12 days
 1997-03-24   | Hlasek          |  91 | 32 years 4 mons 12 days
 1997-03-17   | Hlasek          |  91 | 32 years 4 mons 5 days
 1997-03-17   | Hlasek          |  91 | 32 years 4 mons 5 days
 1988-07-11   | Vilas           |  91 | 35 years 10 mons 25 days
 1988-07-11   | Vilas           |  91 | 35 years 10 mons 25 days
 1988-07-04   | Vilas           |  91 | 35 years 10 mons 18 days
 1988-07-04   | Vilas           |  91 | 35 years 10 mons 18 days
 1984-08-06   | Alexander       |  91 | 33 years 1 mon 2 days
 1984-08-06   | Alexander       |  91 | 33 years 1 mon 2 days
 1980-12-22   | Riessen         |  91 | 39 years 18 days
 1980-12-22   | Riessen         |  91 | 39 years 18 days
 2018-05-28   | Karlovic        |  92 | 39 years 3 mons
 2018-05-28   | Karlovic        |  92 | 39 years 3 mons
 2013-01-28   | Ramirez Hidalgo |  92 | 35 years 22 days
 2013-01-28   | Ramirez Hidalgo |  92 | 35 years 22 days
 2012-10-08   | Ramirez Hidalgo |  92 | 34 years 9 mons 2 days
 2012-10-08   | Ramirez Hidalgo |  92 | 34 years 9 mons 2 days
 2012-09-24   | Ramirez Hidalgo |  92 | 34 years 8 mons 18 days
 2012-09-24   | Ramirez Hidalgo |  92 | 34 years 8 mons 18 days
 2011-04-25   | Schuettler      |  92 | 35 years
 2011-04-25   | Schuettler      |  92 | 35 years
 2011-02-28   | Schuettler      |  92 | 34 years 10 mons 3 days
 2011-02-28   | Schuettler      |  92 | 34 years 10 mons 3 days
 2006-10-16   | Norman          |  92 | 35 years 7 mons 15 days
 2006-10-16   | Norman          |  92 | 35 years 7 mons 15 days
 2002-04-15   | Gustafsson      |  92 | 35 years 3 mons 12 days
 2002-04-15   | Gustafsson      |  92 | 35 years 3 mons 12 days
 2000-05-08   | Agenor          |  92 | 35 years 5 mons 25 days
 2000-05-08   | Agenor          |  92 | 35 years 5 mons 25 days
 2000-04-24   | Agenor          |  92 | 35 years 5 mons 11 days
 2000-04-24   | Agenor          |  92 | 35 years 5 mons 11 days
 2000-04-17   | Agenor          |  92 | 35 years 5 mons 4 days
 2000-04-17   | Agenor          |  92 | 35 years 5 mons 4 days
 1999-10-18   | Pozzi           |  92 | 34 years 4 mons 1 day
 1999-10-18   | Pozzi           |  92 | 34 years 4 mons 1 day
 1999-10-11   | Pozzi           |  92 | 34 years 3 mons 24 days
 1999-10-11   | Pozzi           |  92 | 34 years 3 mons 24 days
 1997-03-31   | Hlasek          |  92 | 32 years 4 mons 19 days
 1997-03-31   | Hlasek          |  92 | 32 years 4 mons 19 days
 1995-03-20   | Jarryd          |  92 | 33 years 8 mons 7 days
 1995-03-20   | Jarryd          |  92 | 33 years 8 mons 7 days
 1995-03-13   | Jarryd          |  92 | 33 years 8 mons
 1995-03-13   | Jarryd          |  92 | 33 years 8 mons
 1988-06-13   | Vilas           |  92 | 35 years 9 mons 27 days
 1988-06-13   | Vilas           |  92 | 35 years 9 mons 27 days
 1986-07-07   | Kirmayr         |  92 | 35 years 9 mons 14 days
 1986-07-07   | Kirmayr         |  92 | 35 years 9 mons 14 days
 1986-06-23   | Kirmayr         |  92 | 35 years 9 mons
 1986-06-23   | Kirmayr         |  92 | 35 years 9 mons
 1986-05-26   | Kirmayr         |  92 | 35 years 8 mons 3 days
 1986-05-26   | Kirmayr         |  92 | 35 years 8 mons 3 days
 1985-03-25   | Gullikson       |  92 | 33 years 6 mons 17 days
 1985-03-25   | Gullikson       |  92 | 33 years 6 mons 17 days
 1984-07-30   | Alexander       |  92 | 33 years 26 days
 1984-07-30   | Alexander       |  92 | 33 years 26 days
 2018-05-21   | Karlovic        |  93 | 39 years 2 mons 21 days
 2018-05-21   | Karlovic        |  93 | 39 years 2 mons 21 days
 2018-05-14   | Karlovic        |  93 | 39 years 2 mons 14 days
 2018-05-14   | Karlovic        |  93 | 39 years 2 mons 14 days
 2012-10-01   | Ramirez Hidalgo |  93 | 34 years 8 mons 26 days
 2012-10-01   | Ramirez Hidalgo |  93 | 34 years 8 mons 26 days
 2012-09-10   | Ramirez Hidalgo |  93 | 34 years 8 mons 4 days
 2012-09-10   | Ramirez Hidalgo |  93 | 34 years 8 mons 4 days
 2011-10-31   | Russell         |  93 | 33 years 5 mons 30 days
 2011-10-31   | Russell         |  93 | 33 years 5 mons 30 days
 2011-10-24   | Russell         |  93 | 33 years 5 mons 23 days
 2011-10-24   | Russell         |  93 | 33 years 5 mons 23 days
 2011-01-31   | Schuettler      |  93 | 34 years 9 mons 6 days
 2011-01-31   | Schuettler      |  93 | 34 years 9 mons 6 days
 2010-11-01   | Schuettler      |  93 | 34 years 6 mons 6 days
 2010-11-01   | Schuettler      |  93 | 34 years 6 mons 6 days
 2002-03-25   | Gustafsson      |  93 | 35 years 2 mons 22 days
 2002-03-25   | Gustafsson      |  93 | 35 years 2 mons 22 days
 2002-03-18   | Gustafsson      |  93 | 35 years 2 mons 15 days
 2002-03-18   | Gustafsson      |  93 | 35 years 2 mons 15 days
 2002-02-25   | Gustafsson      |  93 | 35 years 1 mon 22 days
 2002-02-25   | Gustafsson      |  93 | 35 years 1 mon 22 days
 2000-04-10   | Agenor          |  93 | 35 years 4 mons 27 days
 2000-04-10   | Agenor          |  93 | 35 years 4 mons 27 days
 2000-01-10   | Agenor          |  93 | 35 years 1 mon 27 days
 2000-01-10   | Agenor          |  93 | 35 years 1 mon 27 days
 1997-04-07   | Hlasek          |  93 | 32 years 4 mons 25 days
 1997-04-07   | Hlasek          |  93 | 32 years 4 mons 25 days
 1995-06-12   | Jarryd          |  93 | 33 years 10 mons 30 days
 1995-06-12   | Jarryd          |  93 | 33 years 10 mons 30 days
 1986-07-28   | Kirmayr         |  93 | 35 years 10 mons 5 days
 1986-07-28   | Kirmayr         |  93 | 35 years 10 mons 5 days
 1985-04-08   | Gullikson       |  93 | 33 years 7 mons
 1985-04-08   | Gullikson       |  93 | 33 years 7 mons
 1985-03-04   | Gottfried       |  93 | 33 years 1 mon 8 days
 1985-03-04   | Gottfried       |  93 | 33 years 1 mon 8 days
 1984-09-24   | Alexander       |  93 | 33 years 2 mons 20 days
 1984-09-24   | Alexander       |  93 | 33 years 2 mons 20 days
 2012-08-27   | Ramirez Hidalgo |  94 | 34 years 7 mons 21 days
 2012-08-27   | Ramirez Hidalgo |  94 | 34 years 7 mons 21 days
 2011-10-17   | Russell         |  94 | 33 years 5 mons 16 days
 2011-10-17   | Russell         |  94 | 33 years 5 mons 16 days
 2006-09-18   | Norman          |  94 | 35 years 6 mons 17 days
 2006-09-18   | Norman          |  94 | 35 years 6 mons 17 days
 2000-02-07   | Agenor          |  94 | 35 years 2 mons 24 days
 2000-02-07   | Agenor          |  94 | 35 years 2 mons 24 days
 2000-01-24   | Agenor          |  94 | 35 years 2 mons 11 days
 2000-01-24   | Agenor          |  94 | 35 years 2 mons 11 days
 2000-01-17   | Agenor          |  94 | 35 years 2 mons 4 days
 2000-01-17   | Agenor          |  94 | 35 years 2 mons 4 days
 2017-04-17   | Stepanek        |  95 | 38 years 4 mons 20 days
 2017-04-17   | Stepanek        |  95 | 38 years 4 mons 20 days
 2017-04-10   | Stepanek        |  95 | 38 years 4 mons 13 days
 2017-04-10   | Stepanek        |  95 | 38 years 4 mons 13 days
 2011-10-10   | Russell         |  95 | 33 years 5 mons 9 days
 2011-10-10   | Russell         |  95 | 33 years 5 mons 9 days
 2011-08-15   | Gicquel         |  95 | 34 years 4 mons 16 days
 2011-08-15   | Gicquel         |  95 | 34 years 4 mons 16 days
 2011-02-21   | Schuettler      |  95 | 34 years 9 mons 26 days
 2011-02-21   | Schuettler      |  95 | 34 years 9 mons 26 days
 2011-02-14   | Schuettler      |  95 | 34 years 9 mons 19 days
 2011-02-14   | Schuettler      |  95 | 34 years 9 mons 19 days
 2006-09-25   | Norman          |  95 | 35 years 6 mons 24 days
 2006-09-25   | Norman          |  95 | 35 years 6 mons 24 days
 2002-03-11   | Gustafsson      |  95 | 35 years 2 mons 8 days
 2002-03-11   | Gustafsson      |  95 | 35 years 2 mons 8 days
 2002-03-04   | Gustafsson      |  95 | 35 years 2 mons 1 day
 2002-03-04   | Gustafsson      |  95 | 35 years 2 mons 1 day
 2000-01-31   | Agenor          |  95 | 35 years 2 mons 18 days
 2000-01-31   | Agenor          |  95 | 35 years 2 mons 18 days
 1999-12-06   | Agenor          |  95 | 35 years 23 days
 1999-12-06   | Agenor          |  95 | 35 years 23 days
 1999-11-29   | Agenor          |  95 | 35 years 16 days
 1999-11-29   | Agenor          |  95 | 35 years 16 days
 1995-05-22   | Jarryd          |  95 | 33 years 10 mons 9 days
 1995-05-22   | Jarryd          |  95 | 33 years 10 mons 9 days
 1995-05-15   | Jarryd          |  95 | 33 years 10 mons 2 days
 1995-05-15   | Jarryd          |  95 | 33 years 10 mons 2 days
 1995-04-17   | Jarryd          |  95 | 33 years 9 mons 4 days
 1995-04-17   | Jarryd          |  95 | 33 years 9 mons 4 days
 1986-07-14   | Kirmayr         |  95 | 35 years 9 mons 21 days
 1986-07-14   | Kirmayr         |  95 | 35 years 9 mons 21 days
 1986-06-16   | Kirmayr         |  95 | 35 years 8 mons 23 days
 1986-06-16   | Kirmayr         |  95 | 35 years 8 mons 23 days
 1986-06-09   | Kirmayr         |  95 | 35 years 8 mons 16 days
 1986-06-09   | Kirmayr         |  95 | 35 years 8 mons 16 days
 1984-09-17   | Alexander       |  95 | 33 years 2 mons 13 days
 1984-09-17   | Alexander       |  95 | 33 years 2 mons 13 days
 2017-02-27   | Stepanek        |  96 | 38 years 3 mons
 2017-02-27   | Stepanek        |  96 | 38 years 3 mons
 2016-10-10   | Stepanek        |  96 | 37 years 10 mons 13 days
 2016-10-10   | Stepanek        |  96 | 37 years 10 mons 13 days
 2013-02-25   | Ramirez Hidalgo |  96 | 35 years 1 mon 19 days
 2013-02-25   | Ramirez Hidalgo |  96 | 35 years 1 mon 19 days
 2013-02-18   | Ramirez Hidalgo |  96 | 35 years 1 mon 12 days
 2013-02-18   | Ramirez Hidalgo |  96 | 35 years 1 mon 12 days
 2012-11-26   | Ramirez Hidalgo |  96 | 34 years 10 mons 20 days
 2012-11-26   | Ramirez Hidalgo |  96 | 34 years 10 mons 20 days
 2012-11-05   | Ramirez Hidalgo |  96 | 34 years 9 mons 30 days
 2012-11-05   | Ramirez Hidalgo |  96 | 34 years 9 mons 30 days
 2011-10-03   | Russell         |  96 | 33 years 5 mons 2 days
 2011-10-03   | Russell         |  96 | 33 years 5 mons 2 days
 2011-08-22   | Gicquel         |  96 | 34 years 4 mons 23 days
 2011-08-22   | Gicquel         |  96 | 34 years 4 mons 23 days
 2011-02-07   | Schuettler      |  96 | 34 years 9 mons 12 days
 2011-02-07   | Schuettler      |  96 | 34 years 9 mons 12 days
 2001-08-06   | Pozzi           |  96 | 36 years 1 mon 19 days
 2001-08-06   | Pozzi           |  96 | 36 years 1 mon 19 days
 1999-12-27   | Agenor          |  96 | 35 years 1 mon 14 days
 1999-12-27   | Agenor          |  96 | 35 years 1 mon 14 days
 1999-12-20   | Agenor          |  96 | 35 years 1 mon 7 days
 1999-12-20   | Agenor          |  96 | 35 years 1 mon 7 days
 1999-12-13   | Agenor          |  96 | 35 years 1 mon
 1999-12-13   | Agenor          |  96 | 35 years 1 mon
 1997-11-17   | Pozzi           |  96 | 32 years 5 mons
 1997-11-17   | Pozzi           |  96 | 32 years 5 mons
 1997-04-14   | Hlasek          |  96 | 32 years 5 mons 2 days
 1997-04-14   | Hlasek          |  96 | 32 years 5 mons 2 days
 1995-06-05   | Jarryd          |  96 | 33 years 10 mons 23 days
 1995-06-05   | Jarryd          |  96 | 33 years 10 mons 23 days
 1995-05-29   | Jarryd          |  96 | 33 years 10 mons 16 days
 1995-05-29   | Jarryd          |  96 | 33 years 10 mons 16 days
 1995-05-08   | Jarryd          |  96 | 33 years 9 mons 26 days
 1995-05-08   | Jarryd          |  96 | 33 years 9 mons 26 days
 1988-06-20   | Vilas           |  96 | 35 years 10 mons 3 days
 1988-06-20   | Vilas           |  96 | 35 years 10 mons 3 days
 1985-04-15   | Gullikson       |  96 | 33 years 7 mons 7 days
 1985-04-15   | Gullikson       |  96 | 33 years 7 mons 7 days
 1973-10-15   | Ulrich          |  96 | 41 years 11 days
 1973-10-15   | Ulrich          |  96 | 41 years 11 days
 2017-02-13   | Stepanek        |  97 | 38 years 2 mons 16 days
 2017-02-13   | Stepanek        |  97 | 38 years 2 mons 16 days
 2012-07-30   | Ramirez Hidalgo |  97 | 34 years 6 mons 24 days
 2012-07-30   | Ramirez Hidalgo |  97 | 34 years 6 mons 24 days
 2012-04-30   | Ramirez Hidalgo |  97 | 34 years 3 mons 24 days
 2012-04-30   | Ramirez Hidalgo |  97 | 34 years 3 mons 24 days
 2012-01-16   | Russell         |  97 | 33 years 8 mons 15 days
 2012-01-16   | Russell         |  97 | 33 years 8 mons 15 days
 2011-11-14   | Russell         |  97 | 33 years 6 mons 13 days
 2011-11-14   | Russell         |  97 | 33 years 6 mons 13 days
 2011-09-19   | Russell         |  97 | 33 years 4 mons 18 days
 2011-09-19   | Russell         |  97 | 33 years 4 mons 18 days
 2011-08-29   | Gicquel         |  97 | 34 years 4 mons 30 days
 2011-08-29   | Gicquel         |  97 | 34 years 4 mons 30 days
 2011-07-11   | Russell         |  97 | 33 years 2 mons 10 days
 2011-07-11   | Russell         |  97 | 33 years 2 mons 10 days
 2011-05-09   | Ramirez Hidalgo |  97 | 33 years 4 mons 3 days
 2011-05-09   | Ramirez Hidalgo |  97 | 33 years 4 mons 3 days
 2001-07-16   | Pozzi           |  97 | 36 years 29 days
 2001-07-16   | Pozzi           |  97 | 36 years 29 days
 2000-06-19   | Agenor          |  97 | 35 years 7 mons 6 days
 2000-06-19   | Agenor          |  97 | 35 years 7 mons 6 days
 2000-06-12   | Agenor          |  97 | 35 years 6 mons 29 days
 2000-06-12   | Agenor          |  97 | 35 years 6 mons 29 days
 1995-05-01   | Jarryd          |  97 | 33 years 9 mons 19 days
 1995-05-01   | Jarryd          |  97 | 33 years 9 mons 19 days
 1988-05-09   | Vilas           |  97 | 35 years 8 mons 23 days
 1988-05-09   | Vilas           |  97 | 35 years 8 mons 23 days
 1985-04-22   | Gullikson       |  97 | 33 years 7 mons 14 days
 1985-04-22   | Gullikson       |  97 | 33 years 7 mons 14 days
 1985-04-01   | Gullikson       |  97 | 33 years 6 mons 23 days
 1985-04-01   | Gullikson       |  97 | 33 years 6 mons 23 days
 1985-01-28   | Soares          |  97 | 33 years 9 mons 3 days
 1985-01-28   | Soares          |  97 | 33 years 9 mons 3 days
 1984-10-08   | Alexander       |  97 | 33 years 3 mons 4 days
 1984-10-08   | Alexander       |  97 | 33 years 3 mons 4 days
 1984-08-27   | Alexander       |  97 | 33 years 1 mon 23 days
 1984-08-27   | Alexander       |  97 | 33 years 1 mon 23 days
 1984-08-13   | Alexander       |  97 | 33 years 1 mon 9 days
 1984-08-13   | Alexander       |  97 | 33 years 1 mon 9 days
 1984-07-16   | Alexander       |  97 | 33 years 12 days
 1984-07-16   | Alexander       |  97 | 33 years 12 days
 2017-04-03   | Stepanek        |  98 | 38 years 4 mons 6 days
 2017-04-03   | Stepanek        |  98 | 38 years 4 mons 6 days
 2017-03-06   | Stepanek        |  98 | 38 years 3 mons 9 days
 2017-03-06   | Stepanek        |  98 | 38 years 3 mons 9 days
 2017-02-20   | Stepanek        |  98 | 38 years 2 mons 23 days
 2017-02-20   | Stepanek        |  98 | 38 years 2 mons 23 days
 2017-02-06   | Stepanek        |  98 | 38 years 2 mons 9 days
 2017-02-06   | Stepanek        |  98 | 38 years 2 mons 9 days
 2013-04-29   | Ramirez Hidalgo |  98 | 35 years 3 mons 23 days
 2013-04-29   | Ramirez Hidalgo |  98 | 35 years 3 mons 23 days
 2012-10-29   | Ramirez Hidalgo |  98 | 34 years 9 mons 23 days
 2012-10-29   | Ramirez Hidalgo |  98 | 34 years 9 mons 23 days
 2012-10-22   | Ramirez Hidalgo |  98 | 34 years 9 mons 16 days
 2012-10-22   | Ramirez Hidalgo |  98 | 34 years 9 mons 16 days
 2012-01-09   | Russell         |  98 | 33 years 8 mons 8 days
 2012-01-09   | Russell         |  98 | 33 years 8 mons 8 days
 2011-11-07   | Russell         |  98 | 33 years 6 mons 6 days
 2011-11-07   | Russell         |  98 | 33 years 6 mons 6 days
 2011-07-04   | Russell         |  98 | 33 years 2 mons 3 days
 2011-07-04   | Russell         |  98 | 33 years 2 mons 3 days
 2011-06-06   | Ramirez Hidalgo |  98 | 33 years 5 mons
 2011-06-06   | Ramirez Hidalgo |  98 | 33 years 5 mons
 2011-05-23   | Schuettler      |  98 | 35 years 28 days
 2011-05-23   | Schuettler      |  98 | 35 years 28 days
 2006-10-09   | Norman          |  98 | 35 years 7 mons 8 days
 2006-10-09   | Norman          |  98 | 35 years 7 mons 8 days
 2006-10-02   | Norman          |  98 | 35 years 7 mons 1 day
 2006-10-02   | Norman          |  98 | 35 years 7 mons 1 day
 2001-07-23   | Pozzi           |  98 | 36 years 1 mon 6 days
 2001-07-23   | Pozzi           |  98 | 36 years 1 mon 6 days
 2000-07-03   | Agenor          |  98 | 35 years 7 mons 20 days
 2000-07-03   | Agenor          |  98 | 35 years 7 mons 20 days
 2000-06-26   | Agenor          |  98 | 35 years 7 mons 13 days
 2000-06-26   | Agenor          |  98 | 35 years 7 mons 13 days
 1999-11-22   | Agenor          |  98 | 35 years 9 days
 1999-11-22   | Agenor          |  98 | 35 years 9 days
 1997-05-05   | Hlasek          |  98 | 32 years 5 mons 23 days
 1997-05-05   | Hlasek          |  98 | 32 years 5 mons 23 days
 1997-04-28   | Hlasek          |  98 | 32 years 5 mons 16 days
 1997-04-28   | Hlasek          |  98 | 32 years 5 mons 16 days
 1997-04-21   | Hlasek          |  98 | 32 years 5 mons 9 days
 1997-04-21   | Hlasek          |  98 | 32 years 5 mons 9 days
 1995-10-23   | Jarryd          |  98 | 34 years 3 mons 10 days
 1995-10-23   | Jarryd          |  98 | 34 years 3 mons 10 days
 1995-04-24   | Jarryd          |  98 | 33 years 9 mons 11 days
 1995-04-24   | Jarryd          |  98 | 33 years 9 mons 11 days
 1985-06-10   | Gullikson       |  98 | 33 years 9 mons 2 days
 1985-06-10   | Gullikson       |  98 | 33 years 9 mons 2 days
 1985-05-20   | Gullikson       |  98 | 33 years 8 mons 12 days
 1985-05-20   | Gullikson       |  98 | 33 years 8 mons 12 days
 1985-03-18   | Soares          |  98 | 33 years 10 mons 23 days
 1985-03-18   | Soares          |  98 | 33 years 10 mons 23 days
 1974-06-03   | Ulrich          |  98 | 41 years 7 mons 30 days
 1974-06-03   | Ulrich          |  98 | 41 years 7 mons 30 days
 2017-03-20   | Stepanek        |  99 | 38 years 3 mons 23 days
 2017-03-20   | Stepanek        |  99 | 38 years 3 mons 23 days
 2016-10-17   | Stepanek        |  99 | 37 years 10 mons 20 days
 2016-10-17   | Stepanek        |  99 | 37 years 10 mons 20 days
 2013-09-16   | Gicquel         |  99 | 36 years 5 mons 17 days
 2013-09-16   | Gicquel         |  99 | 36 years 5 mons 17 days
 2012-04-23   | Ramirez Hidalgo |  99 | 34 years 3 mons 17 days
 2012-04-23   | Ramirez Hidalgo |  99 | 34 years 3 mons 17 days
 2012-01-02   | Russell         |  99 | 33 years 8 mons 1 day
 2012-01-02   | Russell         |  99 | 33 years 8 mons 1 day
 2011-12-26   | Russell         |  99 | 33 years 7 mons 25 days
 2011-12-26   | Russell         |  99 | 33 years 7 mons 25 days
